tipo_instancias,rangos,palos,tipo_mano,razonador,archivo,es_timeout,es_error,error_msg,carga_ms,init_ms,precomp_ms,total_ms,mem_pico_mb,clases_jerarquia,total_inferencias,consistente,inst_CartaAlta,inst_Par,inst_DoblePar,inst_Trio,inst_Escalera,inst_Color,inst_Full,inst_Poker,inst_EscaleraColor,inst_EscaleraReal,total_s
instancias_divididas,31,16,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_doble_par_benchmark_20260708_023842.csv,False,False,,107.0,173.0,60160.0,60333.0,14745.0,62.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.333
instancias_divididas,31,16,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_doble_par_benchmark_20260708_023842.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,16,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_escalera_benchmark_20260708_024639.csv,False,False,,281.0,473.0,45698.0,46171.0,1268.0,62.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,46.171
instancias_divididas,31,16,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_escalera_benchmark_20260708_024639.csv,False,False,,167.0,148.0,43915.0,44063.0,14745.0,62.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,44.063
instancias_divididas,31,16,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_escalera_benchmark_20260708_024639.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,16,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_escalera_color_benchmark_20260708_025928.csv,False,False,,266.0,397.0,141877.0,142274.0,1272.0,62.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,142.274
instancias_divididas,31,16,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_escalera_color_benchmark_20260708_025928.csv,False,False,,156.0,196.0,65954.0,66150.0,14744.0,62.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,66.15
instancias_divididas,31,16,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_escalera_color_benchmark_20260708_025928.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,16,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_escalera_real_benchmark_20260708_030329.csv,False,False,,306.0,492.0,21232.0,21724.0,1258.0,62.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,21.724
instancias_divididas,31,16,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_escalera_real_benchmark_20260708_030329.csv,False,False,,108.0,175.0,12671.0,12846.0,8968.0,62.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,12.846
instancias_divididas,31,16,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_escalera_real_benchmark_20260708_030329.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,16,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_full_benchmark_20260708_025124.csv,False,False,,287.0,409.0,84270.0,84679.0,1283.0,62.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,84.679
instancias_divididas,31,16,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_full_benchmark_20260708_025124.csv,False,False,,111.0,181.0,41093.0,41274.0,14745.0,62.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,41.274
instancias_divididas,31,16,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_full_benchmark_20260708_025124.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,16,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_par_benchmark_20260708_024051.csv,False,False,,296.0,494.0,84192.0,84686.0,1267.0,62.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.686
instancias_divididas,31,16,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_par_benchmark_20260708_024051.csv,False,False,,163.0,175.0,45914.0,46089.0,14745.0,62.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.089
instancias_divididas,31,16,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_par_benchmark_20260708_024051.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,16,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_poker_benchmark_20260708_025403.csv,False,False,,295.0,383.0,233785.0,234168.0,1834.0,62.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,234.168
instancias_divididas,31,16,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_poker_benchmark_20260708_025403.csv,False,False,,160.0,118.0,58209.0,58327.0,14745.0,62.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,58.327
instancias_divididas,31,16,Poker,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_poker_benchmark_20260708_025403.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,16,Trio,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_trio_benchmark_20260708_024334.csv,False,False,,289.0,491.0,88407.0,88898.0,1274.0,62.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,88.898
instancias_divididas,31,16,Trio,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_trio_benchmark_20260708_024334.csv,False,False,,100.0,186.0,62127.0,62313.0,14745.0,62.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,62.313
instancias_divididas,31,16,Trio,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_16p\baraja_31r_16p_trio_benchmark_20260708_024334.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,CartaAlta,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_carta_alta_benchmark_20260708_143938.csv,False,False,,166.0,239.0,23299.0,23538.0,726.0,50.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.538
instancias_divididas,31,4,CartaAlta,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_carta_alta_benchmark_20260708_143938.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,CartaAlta,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_carta_alta_benchmark_20260708_143938.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,Color,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_color_benchmark_20260708_152636.csv,False,False,,185.0,308.0,95658.0,95966.0,1249.0,50.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,95.966
instancias_divididas,31,4,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_color_benchmark_20260708_152636.csv,False,False,,71.0,115.0,6549.0,6664.0,2253.0,50.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.664
instancias_divididas,31,4,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_color_benchmark_20260708_152636.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_doble_par_benchmark_20260708_145033.csv,False,False,,194.0,284.0,30593.0,30877.0,822.0,50.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.877
instancias_divididas,31,4,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_doble_par_benchmark_20260708_145033.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_doble_par_benchmark_20260708_145033.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_escalera_benchmark_20260708_151524.csv,False,False,,159.0,327.0,39830.0,40157.0,1246.0,50.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,40.157
instancias_divididas,31,4,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_escalera_benchmark_20260708_151524.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_escalera_benchmark_20260708_151524.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_escalera_color_benchmark_20260708_155703.csv,False,False,,180.0,307.0,122575.0,122882.0,1367.0,50.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,122.882
instancias_divididas,31,4,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_escalera_color_benchmark_20260708_155703.csv,False,False,,76.0,75.0,20344.0,20419.0,13388.0,50.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,20.419
instancias_divididas,31,4,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_escalera_color_benchmark_20260708_155703.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_escalera_real_benchmark_20260708_155959.csv,False,False,,162.0,278.0,9676.0,9954.0,470.0,50.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,9.954
instancias_divididas,31,4,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_escalera_real_benchmark_20260708_155959.csv,False,False,,83.0,99.0,30522.0,30621.0,14731.0,50.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,30.621
instancias_divididas,31,4,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_escalera_real_benchmark_20260708_155959.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_full_benchmark_20260708_152851.csv,False,False,,162.0,275.0,63132.0,63407.0,1248.0,50.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,63.407
instancias_divididas,31,4,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_full_benchmark_20260708_152851.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_full_benchmark_20260708_152851.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_par_benchmark_20260708_150136.csv,False,False,,220.0,255.0,25012.0,25267.0,774.0,50.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.267
instancias_divididas,31,4,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_par_benchmark_20260708_150136.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_par_benchmark_20260708_150136.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_poker_benchmark_20260708_154026.csv,False,False,,194.0,266.0,365076.0,365342.0,7285.0,50.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,365.342
instancias_divididas,31,4,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_poker_benchmark_20260708_154026.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,Poker,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_poker_benchmark_20260708_154026.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,4,Trio,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_trio_benchmark_20260708_151234.csv,False,False,,172.0,327.0,92518.0,92845.0,1248.0,50.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,92.845
instancias_divididas,31,4,Trio,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_trio_benchmark_20260708_151234.csv,False,False,,86.0,87.0,45537.0,45624.0,14733.0,50.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.624
instancias_divididas,31,4,Trio,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_4p\baraja_31r_4p_trio_benchmark_20260708_151234.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,8,CartaAlta,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_carta_alta_benchmark_20260708_133520.csv,False,False,,213.0,275.0,40340.0,40615.0,935.0,54.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.615
instancias_divididas,31,8,CartaAlta,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_carta_alta_benchmark_20260708_133520.csv,False,False,,128.0,124.0,32163.0,32287.0,14734.0,54.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.287
instancias_divididas,31,8,CartaAlta,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_carta_alta_benchmark_20260708_133520.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,8,Color,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_color_benchmark_20260708_141401.csv,False,False,,191.0,299.0,92362.0,92661.0,1256.0,54.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,92.661
instancias_divididas,31,8,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_color_benchmark_20260708_141401.csv,False,False,,92.0,91.0,8442.0,8533.0,3631.0,54.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.533
instancias_divididas,31,8,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_color_benchmark_20260708_141401.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,8,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_doble_par_benchmark_20260708_133705.csv,False,False,,229.0,258.0,47065.0,47323.0,1047.0,54.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.323
instancias_divididas,31,8,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_doble_par_benchmark_20260708_133705.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,8,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_doble_par_benchmark_20260708_133705.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,8,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_escalera_benchmark_20260708_140255.csv,False,False,,241.0,287.0,34063.0,34350.0,1245.0,54.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.35
instancias_divididas,31,8,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_escalera_benchmark_20260708_140255.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,8,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_escalera_benchmark_20260708_140255.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,8,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_escalera_color_benchmark_20260708_143312.csv,False,False,,231.0,305.0,193045.0,193350.0,2412.0,54.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,193.35
instancias_divididas,31,8,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_escalera_color_benchmark_20260708_143312.csv,False,False,,103.0,158.0,44814.0,44972.0,14736.0,54.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,44.972
instancias_divididas,31,8,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_escalera_color_benchmark_20260708_143312.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,31,8,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_escalera_real_benchmark_20260708_143742.csv,False,False,,238.0,256.0,12073.0,12329.0,583.0,54.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,12.329
instancias_divididas,31,8,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_escalera_real_benchmark_20260708_143742.csv,False,False,,120.0,114.0,32164.0,32278.0,14734.0,54.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,32.278
instancias_divididas,31,8,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_31_rangos\resultado_baraja_31r_8p\baraja_31r_8p_escalera_real_benchmark_20260708_143742.csv,True,False,,,,,,,,,False,,,,,,,,,,,
